2025-12-27T22:40:17.357384 | channel=2007594340 | events=1 | body={"destination":"Uf60973411b433ca1c567eb810fea9e15","events":[{"type":"message","message":{"type":"image","id":"593987119450947791","quoteToken":"J88eeV0p_kyCVNGMjab0FKqrgNDc6MnAu2OxbpTFoBAnU4J-TkyE4YuJIzGH4VOmb_iTX5o_XR8RnBy7nh2mXMsZGczl3GEy5S7sUOZYHHp5dFe5_mT7UAJyv54CNpvSRNdNNuPwWfg_1Spp_QY-YQ","markAsReadToken":"ZquhOv8w-J0vHy5phunW6R3ZGTAjXyJs-IfWr1ZhTVbqIiF5at3D0tX3GXL7Dion-4WOU-YX3o9Y_r2ZKzY_k7hPInR72kXbqpvfuaTnQ5xoiQe8c3A-kI5K0Z2Zs7qct0M4C4LnDKwPRORlzshbyqvbXyGiT9upWetSXL2MuALFUz-rFLi4-b-5OtF6zucMnFaff4SFeiXN1er6dKA3pg","contentProvider":{"type":"line"}},"webhookEventId":"01KDGZGF298YT57P72GPMW0CA4","deliveryContext":{"isRedelivery":false},"timestamp":1766875216869,"source":{"type":"user","userId":"U03d198f73356c158e8eb9bc4284bd982"},"replyToken":"ab9501524cf84d2d80bfd8a900b9f7ed","mode":"active"}]}
2025-12-28T23:25:06.466587 | channel=2007594340 | events=1 | body={"destination":"Uf60973411b433ca1c567eb810fea9e15","events":[{"type":"message","message":{"type":"text","id":"594136586979901849","quoteToken":"SD2gyFRQiXqDEY4s7YWjwgfxSfokJEz4IyE9mhgUMiv1HPtXvjT05q3Fq7RUPV_CDVKRknoWeUH6kC4wqUdyt8jf9gUD2EzqggEQ08fretvE07hugT9BiluWFJgkEF__ZjRE1J54LgLKRpI5-1C09w","markAsReadToken":"h3vSNLMdmBaoAi-M8G57KMo_JVY4s6bqb2suwMAKtVffjP2Y28dOaOv0Km9crFAj-7RD8kVpSKlcOT6uEMvjiq3UZxMnnz-62fGcUv5SJHqb4l6m4dhAX-1TFsVFsZgRpVQLQg0pwWQhJPsgB8Y8MlkEpG9mw_upWkywZ_5dAYB8bTbhRia9of5oJMgneuHaRfixqWqCPN6WYeXSeX-i6w","text":"YOUTUBEはじめました　チャンネル登録お願いしています　元気に登山しています　　\n"},"webhookEventId":"01KDKMF8BSPFZVPCA37WTCAW0Q","deliveryContext":{"isRedelivery":false},"timestamp":1766964306163,"source":{"type":"user","userId":"U03d198f73356c158e8eb9bc4284bd982"},"replyToken":"688dc32e073b4f4ebd1f25e7b3a33ede","mode":"active"}]}
2025-12-28T23:25:06.837446 | channel=2007594340 | events=2 | body={"destination":"Uf60973411b433ca1c567eb810fea9e15","events":[{"type":"message","message":{"type":"text","id":"594136587030233705","quoteToken":"nXPFndLjJ4OzPpiJWhh45ZlBIFF6-fsPoYnfeHMnpWJfZfIPiHaOMGm1ysc9vVrMFm4ktI4K7LDQZ4UMliiVFl-AcRPqmBxt7rfkYTyj9vNtoEp0YRlzKzx5RYVdDZnZnEcxZuVaYEnqgG6tANOZ1g","markAsReadToken":"dGiW0_EXj9LCO4zOaafrDDfICYZhIKmGjzEUNOJbMQzSXlcqVUKLVJ1_eEv3_hNF9GbpK-8P0aOiHM3s0TlmCosM1acKKZ7n-hoHgVtOZXNkVROpz7LVyzd_D7qYJ-aZJJzEysyTDgvBJSqH19522A0HIx0EuEm7BFkKYvUy-2k7c4kUtWhxIbOKIQVml2znfP7TlfLpIgseC5VJ1_4RdQ","text":"!単身赴任\n"},"webhookEventId":"01KDKMF8RJ1DRGVCTQQHHZCPRY","deliveryContext":{"isRedelivery":false},"timestamp":1766964306198,"source":{"type":"user","userId":"U03d198f73356c158e8eb9bc4284bd982"},"replyToken":"a1f47b197905482baf5046ebe89a9877","mode":"active"},{"type":"message","message":{"type":"text","id":"594136586963124634","quoteToken":"LeGyT-3Wvt-l9gOkEmo0OX_sVFSuQEqcEnUjnLEiVmeryjjMiQrjZ_p5Dgmc3GQa7mnsPLEd3Zb5BrZLaU5BckE0QCdUOaZbLlWH5UdjXjtj8c7-tTa2bJJbg_xdWrLakxv7rcVBq1PVce0K7j1_3w","markAsReadToken":"IFZVq-FWRXoPzJ1N4MBbzKwxkR7dri6-kgwOVJpOKO3VRD4Z_2fWA-HJNpuG72OgJySMIoQVZTv3E9F_KHwiZfX4y9ljcgcTNXXydg_ru7109C17SEAQOGf-J2Axf1UfVzGJO0sE6FY_oWSMo2YiCJ887oiJhmW-K5umWjUE3GWBc5KcY-QsJyR8YJlTsUcmegu914XakQ1kqoKCyCJm3Q","text":"https://www.youtube.com/@LoveryOutdoorJP"},"webhookEventId":"01KDKMF8SAFM7TAQJHJ4FR8DTG","deliveryContext":{"isRedelivery":false},"timestamp":1766964306222,"source":{"type":"user","userId":"U03d198f73356c158e8eb9bc4284bd982"},"replyToken":"d8a3215081ae44989e030335e3be38a1","mode":"active"}]}
2025-12-28T23:25:51.909072 | channel=2007594340 | events=1 | body={"destination":"Uf60973411b433ca1c567eb810fea9e15","events":[{"type":"message","message":{"type":"text","id":"594136662410527352","quoteToken":"PG_s5fpqCjLRNXqstR3NdLB0M7Rt0aFYSE3jDjcNIg_FWnCgBCj6KzYXjIKBpqYFk3SndllN7RdnnR4Z2IBS0ErgTszbS-CF8GDHMq8q5yh0VUfsELboqBzpjHGP3xicYj3ZXY8N6trShAI4SDEHgA","markAsReadToken":"EfSrnD8SuHsF75euHh2GIBR4jXQZuVmENbb-dAgB7XC2jLdpoa16zdKl79gUsnjaL4OKfzGy2Trk7jaux_J1jf0Bv4xWlAZIgVpFv4pB0xrKxIYmfCTtCdUP1sOQIraSCZRFxCac-Qwux5vLMMkN4SF1Vgz3Rm6es73p0Fey7vZ3-4uOnnKRz5fUuhjK_3Oq6rce9952RHXGhkXXXADoyw","text":"https://youtu.be/r9MIipTNbxM?si=1gtYgmy9LVtnisEw"},"webhookEventId":"01KDKMGMSB9CQ126B343528QMS","deliveryContext":{"isRedelivery":false},"timestamp":1766964351280,"source":{"type":"user","userId":"U03d198f73356c158e8eb9bc4284bd982"},"replyToken":"10caf44179f14633bcd91c6469b37580","mode":"active"}]}
2025-12-29T00:12:59.425785 | channel=2007594340 | events=1 | body={"destination":"Uf60973411b433ca1c567eb810fea9e15","events":[{"type":"message","message":{"type":"text","id":"594141406973395472","quoteToken":"g1DhiwwYuctpQyO_0mjmyKHWhKVdmqnwVeDoF-KMQl2EO8cZ9XadBmAwUIrpvcSnsDDWNvjVKRtKjehoMpw3O8Sc4erYfRl3NZhpwTh1S8MYnR0dGPtt5gYScGJzopfNv2jQT35bymLOSc8i4smetw","markAsReadToken":"rUZ-NSEeOvi73SbmxJPig5FbeTT_wryzPV0dTy1-bntk8BnPrII1AchWGhvThT0JUdLdri7JJaCrshPNafh6S0yXE9deT-EzkvYCzgmNqa0iAkUuhUbc-puD4SXEjb49v5UrY0h-Iq5B6sfKrtCSwZv_0kTfsMOUdXdgQYhAvJngynZ_cpb2INtxW8gNzJxuJpdjYwbGslUx_wOEFjsulA","text":"!単身赴任\n"},"webhookEventId":"01KDKQ6Y03Z6XB3JK1JH4G8VZ8","deliveryContext":{"isRedelivery":false},"timestamp":1766967179107,"source":{"type":"user","userId":"U03d198f73356c158e8eb9bc4284bd982"},"replyToken":"a2872636cdde44cba6e5fa10aaf565a0","mode":"active"}]}
2025-12-29T00:12:59.478169 | channel=2007594340 | events=1 | body={"destination":"Uf60973411b433ca1c567eb810fea9e15","events":[{"type":"message","message":{"type":"text","id":"594141406721736911","quoteToken":"fLyUMqL7D7OC8wVVfhoYhhresKGvt-b_hagu45jREWU5m3hORmNJ3xMrVwmmm63y30XUTHeB22BLQ_E8LPNc4kvvrexWOIw48M4cL1m2EMpAkHQXW_-aKp1kGhbnsa5eVZOHGTsNC8WyYvSeN9c3KQ","markAsReadToken":"nyMYKN4f2bR7Y96PNPPLZ4gAmTH0qYqPKmoj_hj1Zmy-SMGPxv3N-ySsXAJ1Mb-xJKXJ7t_tfKJ03GNFtQayKm5cLJTo28LCHtuivzXGPVgpxfy2HQgVbyBZxStgJpZvEG5rnZfAcZk97NFcwbBJZPfMNo60xjXqCMlgT93KuozNkN_ffPNPS9Sh3A16W63IjjDR_8dtN70LJLaEtQURWQ","text":"YOUTUBEはじめました　チャンネル登録お願いしています　元気に登山しています　　\n"},"webhookEventId":"01KDKQ6Y04FKAXHT5HZN1E19N2","deliveryContext":{"isRedelivery":false},"timestamp":1766967179072,"source":{"type":"user","userId":"U03d198f73356c158e8eb9bc4284bd982"},"replyToken":"5a267d48776f4be9999da43a1cdf0394","mode":"active"}]}
2025-12-29T00:12:59.523781 | channel=2007594340 | events=1 | body={"destination":"Uf60973411b433ca1c567eb810fea9e15","events":[{"type":"message","message":{"type":"text","id":"594141407023727430","quoteToken":"CO-JVtCBzqSQ9Z4xC4s1uYH5Jr475mBhaT6RdrC18_83PybAJhR9EYdWQLleUP_DG1u5lv4sD4WYzQZi6eVx49bSnqtrxrCyUkcbVVtGLOzGwtihJ-ZehA7_Y7kwISYivwICr4lkpn4pCXBrPT8f7A","markAsReadToken":"iMy_Z9RRgiEh-WB_w6G2b6SSNB817qyWCS0HrGI840oY7KY-j8T5HCmN3DbFJcy2s-xdQREVHcZywq2pyb2zHanj1b3uVt3dM8pZ9qitMd88geJE3AjIIqCGpo9iQ1XWwgBw8CPf87x7m-pGQ74QoyGXvrvMfGiYuZPj4DRbNJo5kIcBxRq7QLwcgdIjjsV-dBekMisUVZtQtw_GgKPnEA","text":"https://youtu.be/r9MIipTNbxM?si=1gtYgmy9LVtnisEw"},"webhookEventId":"01KDKQ6Y4SM05E4SEPJSRRK5C1","deliveryContext":{"isRedelivery":false},"timestamp":1766967179138,"source":{"type":"user","userId":"U03d198f73356c158e8eb9bc4284bd982"},"replyToken":"00ab74da5f9b45538512bdbcfca17c22","mode":"active"}]}
2025-12-29T04:48:59.350738 | channel=2007594340 | events=1 | body={"destination":"Uf60973411b433ca1c567eb810fea9e15","events":[{"type":"message","message":{"type":"text","id":"594169189304894155","quoteToken":"Gp01mpzdpYnUIo7M_pSzertU8bEybEW9_35kSiB5193cVjd0IPm2mC5eHYqiP45jUJuqKcOdmJq15cG2Ych48YtiRs2iPFqfrgEKksuStDBErKVY_6M6LiimbPESiQ_C-u7wtKZGFlAQip5sT8hK7w","markAsReadToken":"mlAJyZc-htuqnQrzjuCRA8cXLB7QTLsD7eEx1Ngn4UELoppHUd6gsGdbAwcFojMkyAOOVX2z6MdvuFB9Usuj6QDbUCdiIJhHFSX-R8G_L3I-sxOROiDqVuEgqx4pLzhTmWv6yPE5zXl2VqN1hlfE9gB6ZAO0jtD6D1hz-A9RlAaEwbjKkAcfkHIk_V6NWj6VLw4NQ_S2oqMdqmWlb9OwMg","text":"年賀状を出して気づいた　手書きコメント入れるの忘れた"},"webhookEventId":"01KDM709T60RHF18T1Z4REH6KG","deliveryContext":{"isRedelivery":false},"timestamp":1766983738667,"source":{"type":"user","userId":"U03d198f73356c158e8eb9bc4284bd982"},"replyToken":"f232982dd77e429c889bb0712da75f33","mode":"active"}]}
2025-12-29T04:49:03.088434 | channel=2007594340 | events=1 | body={"destination":"Uf60973411b433ca1c567eb810fea9e15","events":[{"type":"message","message":{"type":"text","id":"594169195797676713","quoteToken":"YWzGjAFI9yWpP1jt04DGO5XennMu2NIkjupOUm6Ji6mhLcfJsQrkVo-QylttTbwaKlI_RJWJzek0wJHQyAPvdcDQ-ydNyMZ3dGmpaUCUlhfQLOIRdmUchhpDhWZ9ci34LggjOCOqd8B0fbQdbp29RQ","markAsReadToken":"YOLfmS2bR8hHpgNY_Npbs1Ezim5-cSVouTMarKA35bNkCm71o2UYZqOI90SgeSRUdyxdu4KWffwJaoXo3jjull0EBJPly8wtpPMWIfArww14hl3jJ4BQBPeXtx3_kh417ZRXLmARF5dTydQ5_udol6s0wYYjwwui_kNFOjl16kfmwnzJ7pNoDfsAufKChrTOR3YMlPprY6thVnOnuLU2ag","text":"!主婦"},"webhookEventId":"01KDM70DFGKAEHNM3082SM2KA4","deliveryContext":{"isRedelivery":false},"timestamp":1766983742536,"source":{"type":"user","userId":"U03d198f73356c158e8eb9bc4284bd982"},"replyToken":"d6787059d12240c58853b0910fb2dd7a","mode":"active"}]}
2025-12-29T04:49:09.296114 | channel=2007594340 | events=1 | body={"destination":"Uf60973411b433ca1c567eb810fea9e15","events":[{"type":"message","message":{"type":"text","id":"594169206233629303","quoteToken":"1yJyBE382pGt_kd9xrkwziVr0S3_TEhfmch4F7ujLUM-BMGOuEtiVN_xPF3I_0WvRD6hKfNP5hfb1U4V5U4yK9xpkqjkViLph3xswcwI8fHJfdE-J1r6iYi7eAJn4Epz0u3rHSpCsQqCmd4vKfvsgg","markAsReadToken":"VMMi4j-DFPs70YYAa47jVly8aLi6EBMwGYVLIrq37gQIsdxcO2DEwK0dOnvN0JEd7y2QD-U7ZMzBerteauKN4yi3XoKhzoAt6Hy88AyhjU5AybsFLjV8m_4zwMj0IefvlWh-lAb1L_5t4_RX7IdRdWkmUSefOD5KYPB65Tc9lMldgcz2lyn2T7bQXoRPmX5HnU1Ho6CGnNM9rIz_5z1g7w","text":"かまわないよねえ。。。ヒア汗"},"webhookEventId":"01KDM70KH97SZ2GCAPP6EE1G9H","deliveryContext":{"isRedelivery":false},"timestamp":1766983748766,"source":{"type":"user","userId":"U03d198f73356c158e8eb9bc4284bd982"},"replyToken":"1962c951dac340fea3ae61c84ead6e1f","mode":"active"}]}
2025-12-29T05:43:03.968814 | channel=2007594340 | events=1 | body={"destination":"Uf60973411b433ca1c567eb810fea9e15","events":[{"type":"message","message":{"type":"text","id":"594174633041723718","quoteToken":"E5UjhoohCppYbvkBRL_AJikbpEc_JhpUu9xbeOhCftEXXAmzDws7C1mDQc3jj4sFd6IDxAAhcULWm0neD0xwtKw3Allb9Bx5E7mQWuZoBNpLDf1ZkZNGw0j-yCd0GRFPpUyjhOVCc8gjIuXt86xJfA","markAsReadToken":"8kxTbHyVL92J_z-5kkatq2OiiJz0lojJEFdPMJfyC1a8UnY85zw9-ruthCoRu0moZniXghp1f7_0JBflD99TcEhBmazp7tO2eoLVFalcfqDwZTT-5p3FIPaDfXl7EGGN7AcC19Myw7PmcdmijmW4tObDtTn5uYKl_BJxIn_YQO3gfSyPdQrZrysSbRUvWdqvWoMu-qu2VLRz3j8HC8g5Hg","text":"年賀状を出して気づいた　手書きコメント入れるの忘れた"},"webhookEventId":"01KDMA3ACC7KXBCZ20WV0SNZQC","deliveryContext":{"isRedelivery":false},"timestamp":1766986983402,"source":{"type":"user","userId":"U03d198f73356c158e8eb9bc4284bd982"},"replyToken":"9050a888fc77464e9490188688e836be","mode":"active"}]}
2025-12-29T05:43:04.251070 | channel=2007594340 | events=2 | body={"destination":"Uf60973411b433ca1c567eb810fea9e15","events":[{"type":"message","message":{"type":"text","id":"594174633293905992","quoteToken":"mY2EOJ95YfqUbyn3bukanMQfLf7neFMyNDjIBzlXNN81KiC0I2Uw6VdXoj4SOzy1Uvfz02yrAlXtVtYDCM276okYn3EURkONivhscse4yAARUOINt0yeGsT-LNXgvm6TFtNZUQKC83vBoHRMU_2MSg","markAsReadToken":"At4Yu8nPyKWv-SW14ou3edrnY2Q1vvrpFtA8Kc_KXJREvLDNIbOx2IcvTQsL4Y8UUFwLdWD9xV_5Y6Hw3zE1UpsM_UK8PARakD0J9UyvD-DjEuhSwDGmCZIjdphrq6hQk_qZhEjlDsqzpZDcm7mkbXEl16NzW88ryj-yIpKASl6onEdynRt23m5UndV5EM-TpXcjR2XdIsi-fKSzGrl6HQ","text":"!主婦"},"webhookEventId":"01KDMA3AQ16ZBFFD1FESHV05N9","deliveryContext":{"isRedelivery":false},"timestamp":1766986983651,"source":{"type":"user","userId":"U03d198f73356c158e8eb9bc4284bd982"},"replyToken":"574523cfe6024e57825443cfca4d50fb","mode":"active"},{"type":"message","message":{"type":"text","id":"594174633529049413","quoteToken":"DWR1JbryO1n1HrBDL5WJty4j6I2NOffiTBUpyMUMf5l1xxcbW0eMVMGrixMbct6TiXToS7wTdgHm7e3x0BUH2IlBCKmQAnolLZbiWz6G2_fC_wt2R9DPS_idTssioE6kU7QcKlUfOfyxQkgg9y-5tA","markAsReadToken":"Y1uATSQEwBQ_xpU4XsUF2Sd7ilHocijZjTfNu5AMz4JPLYXVGVFWR4voP_z_LJmljCj9VdbVblpPxlvRq_9L8TIo-lfLhBreagCjm_7dYGT58qMqRnv-9dd-o0YaEoa-yvZ0Rsjo_r8fEq_vJ9vzV11Ef91BDgHYF8Q_YYPJVlmkcIjEr2rsBnObUYATljH87m76aevFlN_Ql1dREA9HXQ","text":"かまわないよねえ。。。ヒア汗"},"webhookEventId":"01KDMA3AQNAYR3GMDJWR1X6GXW","deliveryContext":{"isRedelivery":false},"timestamp":1766986983686,"source":{"type":"user","userId":"U03d198f73356c158e8eb9bc4284bd982"},"replyToken":"2feb5b9621974c659d293a1c8da5e055","mode":"active"}]}
2025-12-29T05:44:47.987526 | channel=2007594340 | events=1 | body={"destination":"Uf60973411b433ca1c567eb810fea9e15","events":[{"type":"message","message":{"type":"text","id":"594174807994532548","quoteToken":"CXH4v64UmpOCkOWMj7DTzXCmWF5UMrl-nb-6sbkb5ttSX0LEJYqMtFIx9vwOkFHW1kKLoz7xz9y9ijuVpkdzU30jaUNP9nk008SsCPJ4islznL4iX1sacoBqjNSrBgLbVCJHofSla-UZ7F1iWpDQpA","markAsReadToken":"rpaoA7RkI_580qaYQZ0pS5nF-I735S8C-N4uOebuHpZqo6BH2r2gJXNxBOqp3Mm5abLr_qbYMLoKgoF-AISLVnEHtLixAbsKvUAzrnqAWS0pKtu5x1vqoVmAl9ak88W8bLmIAgyfMkDThcQX8yXrR-htsOka9l_7jQXnH8ApIk1CujMO0cZy3q5B-54Q-7BLEoIVUvhOnymm4gR6RzTFlg","text":"かまわないよねえ。。。ヒア汗"},"webhookEventId":"01KDMA6FZ4TG5E1BB1H876MZE9","deliveryContext":{"isRedelivery":false},"timestamp":1766987087793,"source":{"type":"user","userId":"U03d198f73356c158e8eb9bc4284bd982"},"replyToken":"e42639c8d9714335a041d95c5a03d6e1","mode":"active"}]}
2025-12-29T05:44:48.392831 | channel=2007594340 | events=1 | body={"destination":"Uf60973411b433ca1c567eb810fea9e15","events":[{"type":"message","message":{"type":"text","id":"594174808145527503","quoteToken":"wSPES6O7O9TjZXPS4s8HmJmz8MvqT0c95Hi-NvU24UvXKt_wKem-sJPOW4cv00d7ZpnL_YZnwZ1WiVv3o6hXqpTbS19wQxFOYNEbXkCmVyVmUkzF2Yee6don4U7SnO1YiWCdou1v90_yPbjtY_6uVQ","markAsReadToken":"ShRtyRKCdF26rfZopoKmfsDMAAPuiKs7l51XY0HGSqApdNogfZShDhRfHCjTDXD97Pp9Jbk_K5PxAFSbhtDS1xKtEuUZtfmS2xwUZXKHvDtkB7nkXpEfQr5A4TCoyyPwCDb7LCisBtS1iaJjJT_M6698GLLNYHndFTErfKG2iI8mf7WcgSZKoBd1i5fGqSS3hD33rMYDuGVf8Y-quVe2mQ","text":"年賀状を出して気づいた　手書きコメント入れるの忘れた"},"webhookEventId":"01KDMA6GCDEXKKC8PA5E32V9F7","deliveryContext":{"isRedelivery":false},"timestamp":1766987087758,"source":{"type":"user","userId":"U03d198f73356c158e8eb9bc4284bd982"},"replyToken":"99e2c382d06d4ad782a78194949abe74","mode":"active"}]}
2025-12-29T05:44:56.287521 | channel=2007594340 | events=1 | body={"destination":"Uf60973411b433ca1c567eb810fea9e15","events":[{"type":"message","message":{"type":"text","id":"594174821970739373","quoteToken":"YsutBoJbGOPDQmmFpzi3s7CmAiN7SFqWeO0Cwu5CtBydhx1PZSTLIYUhnCwIEF0UbVpr_NjUTr0FyJipGE705nDFcyW_cFB7oB7qbNlFC5IrTfTNo3e_xEJebOHQPWeVs_FP1p8ZQrD-5bdLbxMK0g","markAsReadToken":"d7p2oDvDgoTedPl6F6av9da3oVBqHv3fNhCzQbM8nDA5_pdNI7YCQlzLDHZMiq2Zmqytp7XK7DDwVGdgGNW7HAs6rwsaPIrZbmrH9hIudowEPzUQQR2gK1dtLspafGFGaQd4F7mVK3muwrjwzqO7qX21sHnEhWnzIK7cZGr7NEUmaQfnP46LaMAtUTnlDW-SeL2Aw2JlHMk_ywa_uY0Htg","text":"!単身赴任"},"webhookEventId":"01KDMA6R3X5JY0FNZDT7KJ9Y5V","deliveryContext":{"isRedelivery":false},"timestamp":1766987096033,"source":{"type":"user","userId":"U03d198f73356c158e8eb9bc4284bd982"},"replyToken":"1a4b053ed12f44d4bbedde86d0d70102","mode":"active"}]}
2025-12-29T06:37:33.765707 | channel=2007594340 | events=1 | body={"destination":"Uf60973411b433ca1c567eb810fea9e15","events":[{"type":"message","message":{"type":"text","id":"594180119325573436","quoteToken":"JvsHTX7ezn-mhdhjVDpfmIU3zrpF0xVSM-BXN7ZlIlZmCs5xTa0Q-SM9xAemxArVWWHd08JqdcweEaHMJY2D-CAEn9PZhrrhRu99gTkTPI2HsoTFn-UpYal6SsP6LULBhRqGSCKXDgnjNidkxiNj9w","markAsReadToken":"HKM5z12NBgyGnv2WzGioXSs1nxwc7-x3nXh_8Ox6HxAv7M-aNxnpC2csba_D7EfW07_y0IfyscjxShcE0P2fbX9_h1dQzue4_C3v2jNCXC4NAmqVDQntijVUHtSLJotyYwkU_3FxAQIqL9kibN8j0CbBkXi9_O6MX6jK_qfUrbuLAYKC2S-T36HricH9N_JbM_wsxt5bb8KfjViPY-_34A","text":"お疲れ様です。本日の日報を作成させていただきますね。\n\n---\n\n# 日報 - 2025年12月29日（日）\n\n## 【午前】5:00〜12:00\n**作業内容**\n- ブログ運営関連の技術作業\n  - Dockerコンテナ化に向けたポート開放の安定化作業\n  - アプリケーションのリリース準備\n\n**成果物**\n- Dockerコンテナ化の技術的課題を整理\n\n## 【午後前半】12:00〜15:00\n**作業内容**\n- 12:40-13:25 ランチ休憩\n- 13:30-15:00 R7SP企画係MTG参加\n\n## 【午後後半】15:00〜\n**作業内容**\n- 年末掃除プロジェクト\n  - 車の掃除を完了\n  - 車検準備として車のシートを元に戻す作業（2/1予定の車検に向けて）\n\n## 【成果物】\n- 車の清掃完了\n- 単身赴任に関する経費整理の必要性を認識\n  - 高速バス実績の集計が必要\n  - 正味の出費把握が課題\n\n## 【課題・所感】\n\n**経済面の整理**\n- 単身赴任手当7.2万円/月の収支バランスが不透明\n- 高速バス代の実績集計が必要（値上げの影響も要確認）\n- TEMU等での購入品管理（家族との調整も含めて）\n\n**キャリアと生活の転換期**\n関西帰任について改めて深く考える一日となりました。年29万円の収入差よりも、残された時間の使い方こそが重要だと再認識しています。\n\n- 横浜での現状：モチベーション低下、業務成果不足\n- 関西での可能性：介護ロボット開発への回帰、親の介護対応、山コミュニティでの充実\n\n月4回の有給取得ペースは良好ですが、自宅でのアプリ開発時間がほとんど確保できていない点が課題です。\n\n**今後の活動スタイル**\n関西帰任後は生活リズムが大きく変わる見込み。プライベートと仕事のバランスを再構築する必要があります。\n\n---\n\n## 【明日の予定】\n- 洗濯物をたたむ手伝い\n- 万代での買い物\n\n---\n\n年末で家族との時間を大切にしながら、キャリアの方向性についてもじっくり考えられているようですね。単身赴任の経費管理と、関西帰任に向けた準備、両方とも整理を進めていきましょう。"},"webhookEventId":"01KDMD73H3PTX283FQYT424DTM","deliveryContext":{"isRedelivery":false},"timestamp":1766990253516,"source":{"type":"user","userId":"U03d198f73356c158e8eb9bc4284bd982"},"replyToken":"df8bd7edef2d45a0963b3d958c44ef52","mode":"active"}]}
2025-12-29T08:45:48.184042 | channel=2007594340 | events=1 | body={"destination":"Uf60973411b433ca1c567eb810fea9e15","events":[{"type":"message","message":{"type":"text","id":"594193027044999275","quoteToken":"vlbeve0z30r2x6AMMY1FAmAul6YDetMNMOd7OE0QkqeeccEwkIJOOQSv3a_AC-tN4_4thuh6QTJZwsMu_4sBtZbmp_wN0LMBjzBkeVX6YvfvMPTmPvHJppcV64wEpjFZy4Fw1lCj5zsQ-TfxZAzBVg","markAsReadToken":"wMjiGKSTxrMrr_zQzI5h6bd-mGAD6m4DjRu266PRnpJl9LOyT4V0lXPLjFxyZn3yM4aogD_b-MmsttiL5Tj21xodimxQe5XBSMaTmSIpF5Mvq1yBPIULl3GyTOeFat7M3leQN1Z0gEZzJCU1wxKr9ERBGQxZB_ogWFPNYnBy1i2nG2zee0yxo0p8GiKhldfgQQWKyGdSB0sKJZr8qPBsnQ","text":"https://youtu.be/J_59dtlnGG4?si=uMgamipxF5rjHuCL"},"webhookEventId":"01KDMMHX40T0MDEF3JT13PA40Y","deliveryContext":{"isRedelivery":false},"timestamp":1766997947178,"source":{"type":"user","userId":"U03d198f73356c158e8eb9bc4284bd982"},"replyToken":"ec9a3d93f3d94242a085f655ab021fce","mode":"active"}]}
2025-12-29T09:07:40.853685 | channel=2007594340 | events=1 | body={"destination":"Uf60973411b433ca1c567eb810fea9e15","events":[{"type":"message","message":{"type":"text","id":"594195230933123617","quoteToken":"HUpjCb24tdhvfXBY7qvFeEOIZ3Bc8i0JmQtxPFfJzfVGebcf4wuvi7msuI0Yb11UXUrM_h8nf59Ebt-2pkZGZuEBTcQxnIlEWWS7ekzk3xUwRAO0FPkLTgFpkAochYck9t5LYL2b7lN9WYtUjTVS3g","markAsReadToken":"Y0hTiw6ql8u4o7H65X4Ic7ONX_C_YSBo7ZO2mS6xGg2cFxVy6cRQjGhIfygMcxdZErzwx774iYuIGwGtYZIrnmNaFD-QB8yK2AAPEZ9KqFzs0BHFe2L5ouM1M8zbxTP_5KgiJsBbYDJFQ98p3nkij-RMaISA7sDWieI-qbeF6URnVzQZnBHMTFZ7SyLywMsqjgUzyTx2cxmNzfux1xUEEg","text":"temu買い物"},"webhookEventId":"01KDMNSZHJWQ8YDFGQGTJDBMTC","deliveryContext":{"isRedelivery":false},"timestamp":1766999260685,"source":{"type":"user","userId":"U03d198f73356c158e8eb9bc4284bd982"},"replyToken":"b5a77bf4f2ab4fd39977a57687a83dec","mode":"active"}]}
2025-12-29T09:07:41.028060 | channel=2007594340 | events=1 | body={"destination":"Uf60973411b433ca1c567eb810fea9e15","events":[{"type":"message","message":{"type":"text","id":"594195230782652826","quoteToken":"zqS1TdiwNiiiUMSVhmZJGUgWUeTskNmWkEQK_mr2wYxhHaQMu3_dKnkoNsef8j_0LIse9BX1HPoJnw2TA-0nfOwyddcWIZsRxe5jwMAu1dMS6xfQRMGVHlsXyhk1unjCE-t9PTiQ6r6q1v4OtXTiHg","markAsReadToken":"UHT2x53Pgdfw9UE-4d1BSMbrH0AUhGl7rYDBw-_m6huMLZ8NVgLECPGGLhjn_NaV7PSkE7SDvL3IcqgxeqdT55y1TJ_b_U00bSqrgWGGMdrEohlfAp7mFY5qY8cIeoy-orJzDL14fWsguYdExA3Zf1dZxYMEszRWrbgg15BObGKLPjVRWrDg7YW8KBpUsLHB9SO7IV6OONQLadvba5llBg","text":"!主婦"},"webhookEventId":"01KDMNSZPYXZ9R3VRE12CYH10F","deliveryContext":{"isRedelivery":false},"timestamp":1766999260635,"source":{"type":"user","userId":"U03d198f73356c158e8eb9bc4284bd982"},"replyToken":"70b2ffe4c6784ff58c9b1b643a12f7ce","mode":"active"}]}
